texto,codigo_ciuo_1d
OCUPACION: COMERCIANTE; TAREAS: REALIZA SELECCIÓN Y VENTA DE UTENSILIOS DE COCINA,9
OCUPACION: ESTACIONA AUTOS EN LA VÍA PÚBLICA; TAREAS: ORDENA LOS VEHÍCULOS EN  LA VÍA PÚBLICA,9
OCUPACION: LECTOR MEDIDORES ELECTRICOS; TAREAS: LECTOR DE MEDIDORES ELECTRICO,9
OCUPACION: TRABAJA EN CAMIONES DE RESIDUOS DOMICILIARIOS; TAREAS: RECOLECTAR BASURA,9
OCUPACION: ENTRENADOR DE PERSONAL; TAREAS: INTRUCCION TEÓRICA Y PRÁCTICA PARA NAVEGAR EMBARCACIONES,1
OCUPACION: ANALISTA; TAREAS: HALL CENTER,999
OCUPACION: ADMINISTRATIVO; TAREAS: ASISTENCIA EM JOVEN INFRACTOR DE LEY,999
OCUPACION: EMPLEADO PUBLICO EN CARABINERO; TAREAS: NO DA MAYORES DETALLES,999
OCUPACION: FUNCIONARIO FUERZA AEREA; TAREAS: SUPERVISOR,999
"OCUPACION: ATENCIÓN ATENCIÓN CLIE TE; TAREAS: ATENCIÓN AL CLIENTE, MANEJO DE INFANTERÍA",999
"OCUPACION: CAPATAZ DE EMPRESA PRIVADA; TAREAS: IMPARTE CHARLAS A NUEVOS EMPLEADOS,",999
OCUPACION: EMPRENDIMIENTO; TAREAS: ADMINISTRACIÓN NEGOCIO,999
OCUPACION: FAENERO; TAREAS: SE DEDICA A LA FAENA,999
OCUPACION: FUNCIONARIO PUBLICO; TAREAS: JEFE DE UNIDAD,999
"OCUPACION: GESTIONANDO PARA INICIAR SU NEGOCIO UN CAFE, EN ESTOS MOMENTOS SU UNICA ACTIVIDAD ES REALIZAR LAS GESTIONES EN EL SERVICIO DE IMPUESTOS INTERNOS; TAREAS: VENTAS DE CAFE TE VENTA DE DESAYUNOS Y PASTELES",999
OCUPACION: JEFE DE AREA; TAREAS: FUNCIONES DE JEFATURA,999
OCUPACION: JEFE DE SRVICIOS; TAREAS: SUPRRVISOT,999
OCUPACION: MINERIA; TAREAS: MINA,999
OCUPACION: NO SABE; TAREAS: PODER JUDICIAL,999
OCUPACION: OPERARIA EN ASMAR; TAREAS: MANEJO DE MAQUINARIA,999
OCUPACION: PLANIFICACION DE PROYECTOS; TAREAS: PRESENTA CURSOS DE CAPACITACION EN LA ARMADA,999
OCUPACION: OPERARIO DE FERRETERÍA; TAREAS: OPERARIO,999
OCUPACION: PILAS; TAREAS: CAMBIAS TUBERIAS,999
OCUPACION: PRESTA SERVICIOS  A EMPRESA MINERA; TAREAS: PRESTA SERVICIOS A EMPRESA MINERA,999
OCUPACION: REPARTE VERDURAS; TAREAS: REPARTE VERDURAS,999
OCUPACION: TERAPEUTA; TAREAS: TERAPIA,999
OCUPACIÓN: ADMINISTRADOR DEL LOCAL; TAREAS: VENDEDOR GESTION DE LOCAL,5
OCUPACIÓN: ADMIMISTRADORA NA; TAREAS: EMPRESA DE COGELADOS,1
OCUPACIÓN: ABOGADO; TAREAS: REPRECENTACION DE CLIENTES,2
OCUPACIÓN: ACTIVADOR DE CARGA DE CAMIONES; TAREAS: COLOCAR CARPA Y CARGA A CAMIONES EN CMPC,9
OCUPACIÓN: AREA SEGURIDAD; TAREAS: CUIDA CASA,5
OCUPACIÓN: AGENTE COMERCIAL; TAREAS: REPOSICION DE MERCADERIA,9
OCUPACIÓN: ABOGADO DE ESTUDIO; TAREAS: JEFE DE LITIGIOS,2
OCUPACIÓN: ASISTENTE DE AULA; TAREAS: ASISTENCIA PARA NINOS,5
OCUPACIÓN: ASEO EN GIMNASIO; TAREAS: LABORES DE ASEO,9
OCUPACIÓN: ARRIENDOY MANEJO DE MAQUINARIA AGRICOLA; TAREAS: SACAR ESCOMBROS,8
OCUPACIÓN: ADMISTRACION EN PREVIO AGRICOLA; TAREAS: AREA SANITARIA Y ANIMAL,6
OCUPACIÓN: ASEO EN UNA EMPRESA; TAREAS: AUXILIAR DE ASEO LIMPIA UNA EMPRESA,9
OCUPACIÓN: ADMINISTRACION AGRICOLA; TAREAS: ADMINISTRAR FUNDO PARA PRODUCCION DE FRUTOS SECOS Y FRUTA FRESCA,1
OCUPACIÓN: AREA MUDANZAS; TAREAS: AREA MUDANZAS,999
OCUPACIÓN: ACTUARIA EN TRIBUNAL; TAREAS: ACTUARIA EN EL TRIBUNAL,3
OCUPACIÓN: ADMINISTRACION ESCOLAR; TAREAS: ADMINISTRATIVAS COLEGIO,4
OCUPACIÓN: ASEO PARTICULAR; TAREAS: INDEPENDIENTE PARTICULAR,9
OCUPACIÓN: ASEO Y LIMPIESA; TAREAS: LIMPIESA Y ORDEN,9
OCUPACIÓN: ASISTENTE DE EMERGENCIAS EN CARRETERA; TAREAS: ASISTENCIA EN RUTA,8
OCUPACIÓN: AREA DE SALUD TENS; TAREAS: TENS AREA DE SALUD,3
OCUPACIÓN: AGRICULTOR CULTIVA HORTALIZAS; TAREAS: CULTIVO DE HORTALIZAS,6
OCUPACIÓN: BULCANICACION; TAREAS: BULCANISACION,8
OCUPACIÓN: ARTISTA TATUAJES; TAREAS: TATUADO Y CREAR DISENOS,3
OCUPACIÓN: ASESOR DE HOGAR; TAREAS: LABORES DOMESTICAS,9
OCUPACIÓN: ABOGAFO F; TAREAS: ABOGAFOF D,2
OCUPACIÓN: CAMION DE MUDANZA; TAREAS: TRASLADO DE MATERIAL O MUEBLES,8
OCUPACIÓN: ASESORA DE HOGAR; TAREAS: ASEO U ORDEN,9
OCUPACIÓN: ARMADO DE MUEBLE; TAREAS: UNIR PIEZAS DE MUEBLES,7
OCUPACIÓN: CHOFER DE CAMION; TAREAS: CONDUCIR CAMION ARTICULADO,8
OCUPACIÓN: ARREGLOS VARIOS EN CONSTRUCCION; TAREAS: TAREAS CONSTRUCCION,7
OCUPACIÓN: ADMINISTRADOR PUBLICO; TAREAS: REVISION DOCUMENTOS,2
OCUPACIÓN: OFICIAL DE EJERCITO; TAREAS: LABORES DIARIAS DE LA PROFESION MILITAR,0
OCUPACIÓN: ASESORA DE HOGAR; TAREAS: ORDENAR PLANCHAR LAVAR,9
OCUPACIÓN: ADMINISTRATIVA DE EMPRESA; TAREAS: REALIZAR FACTURACION Y VENTAS,4
OCUPACIÓN: ARTEDANIA EN MACRAME; TAREAS: PULSERA EN MACRAME,7
OCUPACIÓN: AGRICULTOR DE PALTAS Y UVA; TAREAS: PODA COSECHA VENTA,6
OCUPACIÓN: CHOFER DE CAMION; TAREAS: CONDUCCION DE CAMIONED,8
OCUPACIÓN: ASESORA HOGAR; TAREAS: ASEO CASA PART,9
OCUPACIÓN: ASISTENTE DE CONDUCTOR; TAREAS: TRABAJA EN BUSES,5
OCUPACIÓN: ANESTECIOLOGA; TAREAS: SALUD PUBLICA,2
OCUPACIÓN: ASISTENTE DE CASINO DE COMIDA; TAREAS: ATENDER A TRABAJADORES EN SU ALIMENTACION,9
OCUPACIÓN: ASISTENTE DE LA EDHCACION; TAREAS: INSPECTIRA DE COLEGIO,5
OCUPACIÓN: CHOFER DE CAMION; TAREAS: CONDUCION Y TRANPORTO GAS,8
OCUPACIÓN: ARTESANA DE DUENDES; TAREAS: ARTESANIA Y VENTA,7
OCUPACIÓN: AUXILIAR DE AGROINDUSTRIA; TAREAS: AUXILIAR DE AGROINDUSTRIA,999
"OCUPACIÓN: ASISTENTE DE LA EDUCACION; TAREAS: PASAR ASISTENCIA EN ESCOLARES, CUIDAR A NINOS EN LOS RECREOS",5
OCUPACIÓN: ASISTENTE DE LS EDUCACION; TAREAS: ASEO GENERAL,9
OCUPACIÓN: ARTESANIA EN TELARES CON LANA DE ALPACA; TAREAS: TEJER TELARES DE ALPACA,7
OCUPACIÓN: AUXILIAR DE SERVICIO; TAREAS: AUXILIAR,999
OCUPACIÓN: ARTESANO EN MADERA; TAREAS: HACE FIGURAS DE MADERA,7
OCUPACIÓN: AUXILIAR ASEO; TAREAS: HACE ASEO EN LICEO AGRICOLA,9
OCUPACIÓN: ASISTENTE DE CONTABILIDAD; TAREAS: GESTION DE DOCUMENTOS,3
OCUPACIÓN: ADMINISTRACION DE UN LOCAL DE COMIDA RAPIDA; TAREAS: ADMINISTRACION DEL LOCAL,1
OCUPACIÓN: AUXILIAR CAMION; TAREAS: RETIRO VARIOS,9
OCUPACIÓN: ARTESANO TRABAJA EN CUERO; TAREAS: ARTESANIA EN CUERO,7
OCUPACIÓN: CARNICERO CARNES; TAREAS: CORTAR CARNE ATENDER,7
OCUPACIÓN: AYUDA EN ACTIVIDADES DE LA CASA DE UN FAMILIAR; TAREAS: AYUDA EN ACTIVIDADES DE LA CASA DE UN FAMILIAR,999
OCUPACIÓN: ATENCION A CLIENTE; TAREAS: ATENDER Y REPONER,5
OCUPACIÓN: ADMINISTRATIVA DEL MUNICIPIO; TAREAS: RECEPCIONISTA EN MESON,4
OCUPACIÓN: AUXILIAR DE ASEO; TAREAS: REALIZA LA LIMPIEZA DEL COLEGIO,9
OCUPACIÓN: CARNICERO Y VENDEDOR; TAREAS: ATENCION AL PUBLICO,7
OCUPACIÓN: AGRICULTOR DE PARCELA; TAREAS: SEMBRA DE VERDURAS,6
OCUPACIÓN: AUXILIAR DE ASEO; TAREAS: MANTENCION TERMINAL DE BUSES,9
OCUPACIÓN: AGRICULTOR DE TOMATE; TAREAS: SIEMBRA DE LIMONES Y TOMATES,6
OCUPACIÓN: ADMINISTRACION EDUCACION Y DIRECCION; TAREAS: ADMINISTRACION EDUCACION Y DIRECCION,1
OCUPACIÓN: ADMINISTRACION OFICINA; TAREAS: ADMINISTRA OFICINA,1
OCUPACIÓN: CHOFER DE CAMION; TAREAS: TRANSPORTE EN DISTINTAS COMUNAS,8
OCUPACIÓN: CARPINTERO DE CASA; TAREAS: CONSTRUCCION DE CASA,7
OCUPACIÓN: CHOFER DE CAMION ALGIBE; TAREAS: MANEJAR Y TRANSPORTAR AGUA PARA CONSUMO,8
OCUPACIÓN: ATENCION DE CLIENTES COMO GARZONA; TAREAS: ATENCION DE CLIENTES EN UN CASINO DE LA COMUNA,5
OCUPACIÓN: AUXILIAR DE ASEO; TAREAS: MANTENER ASEO DEL COLEGIO Y PATIO,9
OCUPACIÓN: CHOFER DE CAMIONES; TAREAS: TRANSALADO DE MATERIALES,8
OCUPACIÓN: AGRICULTOR EN PLANTACION; TAREAS: ENCARGADO DE RIEGO,6
OCUPACIÓN: ATENDEDOR DE SERVICENTRO; TAREAS: DE BOMBERA,5
OCUPACIÓN: COMUNITY MANAGER; TAREAS: CREACION Y PUBLICACION DE CONTENIDO,2
OCUPACIÓN: ADMINISTRADOR; TAREAS: ADMINISTRAR UN PAP,1
OCUPACIÓN: ASISTENTE DE CONTADOR; TAREAS: CALCULO DE IMPUESTOS,3
OCUPACIÓN: COMERCIANTE VENTA DE SERVICIO; TAREAS: COMERCIANTE DE VENTA Y SERVICIO,999
OCUPACIÓN: ATENDEDOR PUNTO COPEC; TAREAS: ATENDEDOR,5
OCUPACIÓN: ADMINISTRATIVA EN LA MUNICIPALIDAD DE LA FLORIAS; TAREAS: PERCAPITO EN LOS CONSULTORIOS DE LA FLORIDA,4
OCUPACIÓN: AUXILIAR DE ASEO DE ESTABLECIMIENTO EDUCACIONAL; TAREAS: ASEO DE COLEGIO,9
OCUPACIÓN: AGRICULTOR Y CONSTRUCCION; TAREAS: PODA CONSTRUCCION DE SERCOS,6
OCUPACIÓN: AUXILIAR DE ASEO Y MANTENCION; TAREAS: LIMPIAR PISOS  ASC Y ESPSACIOS COMUNES,9
OCUPACIÓN: ATENDIENDO FERRETERIA; TAREAS: ATENDER FERRETERIA,5
OCUPACIÓN: AUXILIAR BUSES INTERURBANOS; TAREAS: AUXILIAR DE SERVICIO,5
OCUPACIÓN: ADMINISTRATIVA OFICINA DE LA VIVIENDA; TAREAS: ATENCION A PUBLICO RECEPCION DE DOCUMENTOS POSIBLES POSTULANTES A SUBSIDIO HABITACIONAL,4
OCUPACIÓN: AUXILIAR DE HOSPITAL; TAREAS: REALIZA ASEO A OFICINAS,9
OCUPACIÓN: AGRICULTURA INVERNADERO; TAREAS: EXPORTA Y PLANTA FLORES,6
OCUPACIÓN: CARPINTERO INDEOENDIENTE; TAREAS: CONSTRUCCION DE MUEBLES,7
OCUPACIÓN: CONSTRUCCION Y ALBANILERIA; TAREAS: CONSTRUCCIOM DE CASAS,7
OCUPACIÓN: CHOFER DE LOCOMOCION COLECTIVA; TAREAS: CHOFER DE LOCOMOCION COLEVTIVA,8
OCUPACIÓN: CHOFER DE TRASNPORTE UBER; TAREAS: TRANSPORTAR PERSONAS A SU DESTINO,8
OCUPACIÓN: ADMINISTRADOR; TAREAS: ADMINISTRADOR DE CARNICERIA,1
OCUPACIÓN: ADMINISTRATIVO CONTABLE; TAREAS: VER CONCILIACIONES BANCARIAS,4
OCUPACIÓN: AUXILIAR DE SERVICIO; TAREAS: LIMPIEZA Y ASEO DE HOSPITAL,9
OCUPACIÓN: ADMINISTRADOR AREA DE ALIMENTACION DE SODEXO; TAREAS: TAREAS ADMINISTRATIVAS,1
OCUPACIÓN: CHOFER DE VEHICULO EN AEROPUERTO; TAREAS: CHOFER DE VEHICULO EN AEROPUERTO,8
OCUPACIÓN: AUXILIAR FARMACIA; TAREAS: AUXILIAR DE FARMACIA,5
OCUPACIÓN: AYUDAR ATENDER MINIMARKET; TAREAS: TRABAJOR MULTIFUNCIONAL,5
OCUPACIÓN: AUXILIAR DE SERVICIOS; TAREAS: ASEO Y LIMPIEZA DE UN JARDIN INFALTIL,9
OCUPACIÓN: CONSTRUCCIONES METALICAS MANDOS MEDIOS; TAREAS: SOLDADURAS DE METALES,7
OCUPACIÓN: CONSTRUCTOR CIVIL; TAREAS: PEGAR CERAMICA,2
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: LAVAR LOSA LIMPIEZA DE LAS AREAS DE TRABAJO,9
OCUPACIÓN: ADMINISTRATIVO DE EMPRESA DE TRANSPORTE; TAREAS: ADMINISTRATIVO,4
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: LABORES DE COCINA Y LAVADO DE PLATOS,9
OCUPACIÓN: AYUDANTE DE COCINA EN CENTRO PENITENCIARIO; TAREAS: AYUDANTE DE COCINA EN CENTRO PENITENCIARIO,9
OCUPACIÓN: CHOFER DE VEHICULO PARTICULAR; TAREAS: CONDUCIR VEHICULO DE TRANSPORTE DE PASAJEROS,8
OCUPACIÓN: CONSTRUCION ANBANIL; TAREAS: ESTUCO ALBANENERIA,7
OCUPACIÓN: CONSULTOR DE NEGOCIOS; TAREAS: APOYO DE EMPRESAS PANELES ANALITICOS Y HERRAMIENTAS DE DATOS,2
OCUPACIÓN: CHOFER EMPRESARIAL; TAREAS: MANEJA MAQUINARIAS VIALES,8
OCUPACIÓN: BARBERO DE PELUQUERIA; TAREAS: PELUQUERIA Y CORTES DE PELO,5
OCUPACIÓN: ASISTENTE DE PARVULO; TAREAS: ENSENA A LOS NINOS,3
OCUPACIÓN: CONTRUCCION DE CASA; TAREAS: CONSTRUIR CASA,7
OCUPACIÓN: BOMBERO DE ESTACION DE BENCINA; TAREAS: CARGA DE COMBUSTIBLE,5
OCUPACIÓN: BRIVADISTA DMFORESTAL; TAREAS: APAGANDO INCW DIOS,5
OCUPACIÓN: ADMINISTRATIVO DE STARKEN; TAREAS: VENTAS Y RECEPCION,4
OCUPACIÓN: ADMINISTRATIVO EDICIONES; TAREAS: EDICIONES PARA LA EMPRESA,4
OCUPACIÓN: CONTRUCION CARPINTERIA ALBANILERIA; TAREAS: ASIENDO UN GALPON DE CHAPA CON MADERA,7
OCUPACIÓN: CONTRUCTOR EN OBRAS; TAREAS: HACE COLEGIOS,7
OCUPACIÓN: AYUDANTE DE COCINERIA; TAREAS: AYUDAR EN COCINA,9
OCUPACIÓN: INSTRUCTOR MILITAR; TAREAS: INSTRUIR SOLDADOS,0
OCUPACIÓN: CONSULTOR INDUSTRIAL; TAREAS: REDACCION DE INFORMES TECNICOS Y AUDITORIAS,2
OCUPACIÓN: COMERCIO EXTERIOR; TAREAS: COMERVIO EXTERIOR,999
OCUPACIÓN: CONSULTORIA; TAREAS: DESARROLLO Y GESTIN DE CLIENTES,2
OCUPACIÓN: ADMINISTRATIVO EN SAN ANTONIO; TAREAS: ADMINISTRATIVO EN SAN ANTONIO,4
OCUPACIÓN: ADMINISTRADOR DE OBRA; TAREAS: ADMINISTRATIVO,1
OCUPACIÓN: ASISTENTE DE PARVULOS; TAREAS: APOYO AL DOCENTE EN AULA,3
OCUPACIÓN: COSTURA; TAREAS: COSTURA Y ARREGLO DE PRENDAS,7
OCUPACIÓN: CREACION DE ARTESANIAS; TAREAS: MANUALIDADES Y COLGANTES,7
OCUPACIÓN: CAJERA DE LOCAL COMERCIAL; TAREAS: CUADRATURA DE CAJA ATENDER CLIENTES ETC,5
OCUPACIÓN: CUIDA EL VEHICULO; TAREAS: AYUDA A SU HIJO,999
OCUPACIÓN: AGROPECUARIO EN RIEGO; TAREAS: MANTENCION DE RIEGO EN FRUTALES,6
OCUPACIÓN: CAJERA DE NEGOCIO; TAREAS: CAJERA DE NAGOCIO,5
OCUPACIÓN: AYUDANTE DE CONSTRUCCION; TAREAS: AYUDANTE EN MATERIALES DE CONSTRUCCION EN CARPINTERIA Y PINTURA,9
OCUPACIÓN: CAMPESINO AGRICULTOR; TAREAS: SIEMBRA Y COCECHA DE HORTALIZAS,6
OCUPACIÓN: AYUDANTE DE JORNALERO; TAREAS: AYUDANTE DE JORNALERO,9
OCUPACIÓN: CURSOS DE CAPACITACION; TAREAS: APOYO MEDICO AGRESTE,999
OCUPACIÓN: AYUDANTE DE MAESTRO; TAREAS: PREPARACIOM Y MEZCLA DE CEMENTO,9
OCUPACIÓN: CUENTA CUENTOS; TAREAS: CONTAR CUENTOS,2
OCUPACIÓN: DESABULLANDO AUTOS; TAREAS: ARREGLO PUERTA DE AUTO,7
OCUPACIÓN: ELABORADORA DE VESTUATIO; TAREAS: ELABORA VESTUARIO,7
OCUPACIÓN: AYUDANTE DE OPERADOR; TAREAS: ALIMENTADOR DE MQUINA,9
OCUPACIÓN: DISENADORA DE IMAGEN; TAREAS: ASESORA DE IMAGEN,2
OCUPACIÓN: CAJERA DE SUPERMERCADO; TAREAS: ATENDER LAS CAJAS DEL SUPERMERCADO,5
OCUPACIÓN: ADMINISTRATIVO LICEO; TAREAS: ADMINISTRATIVA PAPELEOS,4
OCUPACIÓN: DISENO DE CARTELES PUBLICITARIOS; TAREAS: FORMATOS PARA IMPRIMIR,2
OCUPACIÓN: CAJERA EN SUPERMERCADOS; TAREAS: CAJERA EN SUPERMERCADOS,5
OCUPACIÓN: CHOFER EN EL CESFAM; TAREAS: CONDUCE AUTOS PARA FUNCIONARIOS,8
OCUPACIÓN: ELABORANDO BOTELLAS DE CERVEZAS; TAREAS: LIMPIAR Y LAVAR LAS BOTELLAS,7
OCUPACIÓN: ELECTRICISTA EN MINERIA; TAREAS: ELETRICISTA EN MINERIA,7
OCUPACIÓN: AYUDANTE EN CONTRUCCION; TAREAS: PARANDO PANELES DE UNA CASA,9
OCUPACIÓN: ADMINISTRADOR DE SUS NEGOCIOS; TAREAS: ADMINISTRAR SUS NEGOCIOS,1
OCUPACIÓN: ADMINISTRATIVO MUNICIPALIDAD; TAREAS: ADMINISTRATIVO OFICINA,4
OCUPACIÓN: AYUDANTE TRAZADOR; TAREAS: TRAZAR TERRENOS Y CASAS,9
OCUPACIÓN: DISEÑADOR GRAFICO; TAREAS: DISENA PUBLICIDADES,2
OCUPACIÓN: EMPLEADA PESQUERA CAMANCHACA; TAREAS: PESQUERA CAMANCHACA TOME,999
OCUPACIÓN: CHOFER PARTICULAR; TAREAS: MANTENCION DE JARDINES,8
OCUPACIÓN: CAJERO DE BOTILLERIA; TAREAS: COLECTO PAGOS DE CLIENTES,5
OCUPACIÓN: ELECTRICO; TAREAS: AUTOMATIZACION INDUSTRIAL,7
OCUPACIÓN: ADMINISTRADOR DE TIENDA; TAREAS: ADMINISTRACION DIRGIR Y ORDENAR,1
OCUPACIÓN: BARREDOR EN EMORESA DE ASEO; TAREAS: BARRE EN SU EMPRESA,9
OCUPACIÓN: ADMINISTRATIVO UNIDAD EDUCACIONAL SANTO TOMAS; TAREAS: LABORES ADMINISTRATIVAS,4
OCUPACIÓN: CHOFER REARTIDOR; TAREAS: CHOFER,8
OCUPACIÓN: CHOFER TRANSPORTE PESADO; TAREAS: CHFER TRANSPORTE PESADO,8
OCUPACIÓN: CARABINEROS SERVICIO PUBLICO; TAREAS: SEGURIDAD Y VELAR POR LOS PIBLADORES,5
OCUPACIÓN: EMPLEADO PUBLICO EJECUTIVO; TAREAS: REALIZA GESTIONES,999
OCUPACIÓN: CAMARERA DE MOTEL; TAREAS: ORDEN Y LIMPIEZA DE MOTEL,9
OCUPACIÓN: ADMINISTRAVO RRHH; TAREAS: RECURSOS HUMANOS Y FINANZAS,4
OCUPACIÓN: CAMILLERO DE MUERTOS; TAREAS: TRASLADO DE CADAVERES DENTRO DEL HOSPITAL,3
OCUPACIÓN: CARGA DE VERDURAS; TAREAS: CARGAR SACO DE PAPAS,9
OCUPACIÓN: EMPRESA DE SAUNA Y JACUZZI; TAREAS: EMPRESA DE SAUNA Y JACUZZI,999
OCUPACIÓN: DISEÑADOR GRAFICO E ILUSTRADOR; TAREAS: DISEÑO GRAFICO E ILUSTRACIÓN,2
OCUPACIÓN: ADMINISTRADOR GENERAL DE AGRICOLA EL TESORO; TAREAS: ADMINISTRAR HUERTOS,1
OCUPACIÓN: DJ PRODUCTOR MUSICAL; TAREAS: CREAR TEMAS MUSICALES Y MUSICALIZAR EN DISCOTEC,2
OCUPACIÓN: CARGADOR DE CONBUSTIBLE; TAREAS: CARGAR COMBUSTIBLE,5
OCUPACIÓN: ELECTRICO A DOMICILIO; TAREAS: INSTALACION DE LUZ CASA,7
OCUPACIÓN: CRIADOR DE TERNEROS; TAREAS: CRIAR Y CUIDAR TERNEROS,6
OCUPACIÓN: COCINA; TAREAS: ATENCION AL PUBLICO,5
OCUPACIÓN: COCINERO DE SUSHI; TAREAS: ES UN COCINERO,5
OCUPACIÓN: CONDUCTOR CAMIONETA DE SERVICIO; TAREAS: CONDUCTOR DE CAMIONTEA DE SERVICO PARA EL HOSPITAL DE LAUTARO,8
OCUPACIÓN: COMERCIANTE DE FERIA; TAREAS: VENDIO ARTICULOS USADOS,5
OCUPACIÓN: ADMINOSTRACION PUBLICA; TAREAS: LABORES ADMINISTRATIVAS,4
OCUPACIÓN: FUNCIONARIO DE LA ARMADA; TAREAS: OFICIAL DE MARINA,0
OCUPACIÓN: AGENTE DE VIAJE; TAREAS: VENTA DE HOTELERIA Y PASAJES AEREOS,4
OCUPACIÓN: CARRERO DE RETAIL; TAREAS: EMPUJAR CARROS,9
OCUPACIÓN: EN UN TALLER MECANICO; TAREAS: TALLER MECANICO,7
OCUPACIÓN: COMERCIANTE DE LOCAL; TAREAS: COMPRA Y VENTA DE INSUMOSLOCAL COMERCIAL,5
OCUPACIÓN: ANALISTA LOGISTICA; TAREAS: TRABAJO ADMINISTRATIVO,4
OCUPACIÓN: COMERCIANTE DE PRODUCTOS DE TEMPORADA FRUTAS Y VERDURAS; TAREAS: COMPRA Y VENDE,5
OCUPACIÓN: DOCENTE; TAREAS: REALIZA CLASES EN UNIVERSIDAD,2
OCUPACIÓN: CONDUCTOR DE BUSES; TAREAS: CONDUCTOR REALIZANDO TRASLADO DE PUBLICO,8
OCUPACIÓN: COMERCIANTE DE TELECOMUNICACIONES; TAREAS: VENTA EN TELECOMUNICACIONES,5
OCUPACIÓN: ENFIERRADOR OBRAS CIVILES; TAREAS: MONTAR ESTRUCTURAS,7
OCUPACIÓN: EMPRESA PROPIA; TAREAS: CORTINAS METALICAS,999
OCUPACIÓN: COORDINADORA DE EVENTOS; TAREAS: COORDINADORA DE EMPLEADOS,3
OCUPACIÓN: COMERCIANTE EN VERDULERIA; TAREAS: COMPRA Y VENTA DE VERDURAS,5
OCUPACIÓN: CORREDOR DE SEGUROS; TAREAS: VENTA DE POLIZA,3
OCUPACIÓN: CORREDORA PROPIEDADES; TAREAS: VISITAR CLIENTES ARRENDAR Y VENDER,3
OCUPACIÓN: COMERCIO; TAREAS: ADMINISTRACION ATENCION AL CLIENTE MARKETING,5
OCUPACIÓN: COMERCIO ARTICULOS DE TEMPORADA; TAREAS: CINERCIO ARTICULOS TEMPORADA,5
OCUPACIÓN: CASA PARTICULAR ASEO; TAREAS: ASEO Y CUIDADORA DE NINOS,9
OCUPACIÓN: COMERCIO VENTA MARISCO; TAREAS: VENDE PRODUCTOS DEL MAR,5
OCUPACIÓN: CONDUCTOR DE CAMION; TAREAS: CONDUCCION DE VEHICULO TRANSPORTE POR CARRETERA,8
OCUPACIÓN: DOCENTE DIFERENCIAL; TAREAS: REALIZA CLASES EN DIFERENCIAL,2
OCUPACIÓN: EMPLEADO PUBLICO  EJERCITO; TAREAS: MILITAR,0
OCUPACIÓN: EDUCADORA DE PARVULOS; TAREAS: PEDAGOGICA Y EDUCATIVAS,2
OCUPACIÓN: CONDUCTOR DE COLECTIVOS; TAREAS: CONDUCTOR SE COLECTIVO,8
OCUPACIÓN: CONSERJE DE EDIFICIO; TAREAS: CONTROL DE INGRESO Y EGRESO HABITANTES,5
OCUPACIÓN: EDUCADORA DE PARVULOS; TAREAS: ATENCION TEMPRANA,2
OCUPACIÓN: EDUCADORA DIFERENCIAL; TAREAS: HACE CLASEA EN COLEGIO,2
OCUPACIÓN: ES CONSTRUCTOR; TAREAS: CONSTRUCCION DE DEPARTAMENTOS,7
OCUPACIÓN: CONDUCTOR DE FURGON; TAREAS: CONDUCTOR  DE FURGON.,8
OCUPACIÓN: ES OJALATERO; TAREAS: FABRICACION DE LATAS,7
OCUPACIÓN: ESTAMPADO Y SUBLIMACION; TAREAS: ESTAMPADOS DE ARTICULOS,7
OCUPACIÓN: CONSULTORA DE FRAGANCIA; TAREAS: CONSULTORA DE FRAGANCIA,5
OCUPACIÓN: ESTRUCTURAS METALICAS; TAREAS: SOLDADOR EN EMPRESA,7
OCUPACIÓN: CONDUCTOR DE LOS BUSES ESCOLARES; TAREAS: CONDUCIR EL BUS DEL COLEGIO,8
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENTA ARTICULOS DE ASEO,9
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENTA DE PRODUCTOS DE CASA,9
OCUPACIÓN: FABRICACION DE PRODUCTOS ARTESANALES; TAREAS: FABRICA PRODUCTOS ARTESANALES,7
OCUPACIÓN: CONDUCTOR DE MAQUINARIA; TAREAS: TRATAMIENTO DE MADERA,8
OCUPACIÓN: COSECHA DE AVELLANAS Y NUECES; TAREAS: COSECHA DE AVELLANAS Y NUECES,9
OCUPACIÓN: CONDUCTOR DE MICRI; TAREAS: CONDUCTOR DE MICRO,8
OCUPACIÓN: CONDUCTOR DE MINI BUS; TAREAS: TRASLADO DE PERSONAS DE EMPRESA PRIVADA,8
OCUPACIÓN: CONDUCTOR DE RED DE MOVILIZACION; TAREAS: CONDUCE MICROBUSES,8
OCUPACIÓN: CONTROL INTERNO; TAREAS: VE SEGURIDAD,5
OCUPACIÓN: CRIANCERO DE CABRAS; TAREAS: ESTABULADO ALIMETACION Y OTROS,6
OCUPACIÓN: COSECHA FRUTA MANZANA; TAREAS: CONSECHADORA FRUTA,9
OCUPACIÓN: EMPRESANDE FUMIGACION; TAREAS: EMPRESA DE FUMIGACION,999
OCUPACIÓN: CUIDA A UN CABALLERO; TAREAS: CUIDA A PERSONAS,5
OCUPACIÓN: CUIDADO DE CASA PARTICULAR; TAREAS: CUIDADO DE ABUELO,5
